matrix_group,scale,instance_id,mode,algorithm_status,certificate_scope,pricing_state,uses_true_dual_bpc_certificate,B0_direct_objective,reference_solution_upper_bound,reference_solution_upper_bound_source,direct_bound_pruning_root_bound,direct_bound_pruning_active,journey_label_bound_pruned_count,objective_schema_version,objective_mode,objective_reference_cost,objective_reference_risk,objective_reference_completion,objective_reference_makespan_metric,objective_makespan_enters_pricing_objective,solution_raw_operating_cost,solution_raw_risk,solution_raw_weighted_completion_time,solution_raw_makespan,solution_raw_objective_unscaled_weighted_sum,solution_normalized_operating_cost,solution_normalized_risk,solution_normalized_weighted_completion_time,solution_normalized_makespan_metric,solution_normalized_objective,solution_official_objective,solution_makespan_enters_pricing_objective,B2B_R3_root_lp_bound,B3_global_lb,B3_global_ub,B3_global_gap,objective_diff_vs_B0,B3_tree_closed,BPC_TREE_OPTIMAL_count,BPC_NODE_LP_CERTIFIED_count,node_count,evaluated_node_count,open_node_count,incomplete_node_count,pruned_by_bound_count,integer_incumbent_count,branch_count,max_depth_reached,NO_FRACTIONAL_RF_PAIR_count,manual_rc_audit_pass,pricing_rc_audit_pass,branch_pricing_audit_pass,proof_debt_unreleased_count,selected_harvest_addability_fail_count,all_node_ledgers_valid,direct_dp_used_as_bpc_certificate,root_bound_gt_B0_violation,tree_incumbent_diff_vs_B0,certificate_scope_regression,manual_rc_fail,pricing_rc_fail,branch_pricing_audit_fail,proof_debt_unreleased_certified,direct_dp_certificate_leak,NO_FRACTIONAL_RF_PAIR_treated_as_integral,open_node_but_tree_optimal,incomplete_node_but_tree_optimal,wall_time,fail_closed_reason,attempted_exception_type,attempted_max_direct_tasks,rmp_memory_precheck_failed,rmp_memory_precheck_stage,rmp_memory_precheck_reason,rmp_memory_precheck_estimated_column_count,rmp_memory_precheck_estimated_tableau_cells,rmp_memory_precheck_cell_limit
10-scale full normalized objective,10,lunar_ice_sp50_010_016_seed729016,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.9484,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2715.026085,96.260742373,2371.78846289,960.0,False,2041.072746,74.457786,2508.934353,760.864474,3119.104273,0.751769111,0.773501057,1.057823829,0.79256716,1.9484,1.9484,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.153447,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_016_seed729016,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.9484,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2715.026085,96.260742373,2371.78846289,960.0,False,2041.072746,74.457786,2508.934353,760.864474,3119.104273,0.751769111,0.773501057,1.057823829,0.79256716,1.9484,1.9484,False,1.9484,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.066392,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_016_seed729016,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.9484,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2715.026085,96.260742373,2371.78846289,960.0,False,2041.072746,74.457786,2508.934353,760.864474,3119.104273,0.751769111,0.773501057,1.057823829,0.79256716,1.9484,1.9484,False,,1.9484,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.801866,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_016_seed729016,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,1.9484,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2715.026085,96.260742373,2371.78846289,960.0,False,2041.072746,74.457786,2508.934353,760.864474,3119.104273,0.751769111,0.773501057,1.057823829,0.79256716,1.9484,1.9484,False,,1.9484,1.9484,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.399297,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_003_seed729023,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.641878,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2682.277548,96.294294485,2691.923893536,960.0,False,1608.2107,60.111922,2813.440102,780.653107,2793.698663,0.599569087,0.624252167,1.045141027,0.81318032,1.641878,1.641878,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.140722,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_003_seed729023,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.641878,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2682.277548,96.294294485,2691.923893536,960.0,False,1608.2107,60.111922,2813.440102,780.653107,2793.698663,0.599569087,0.624252167,1.045141027,0.81318032,1.641878,1.641878,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.140942,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_003_seed729023,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.641878,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2682.277548,96.294294485,2691.923893536,960.0,False,1608.2107,60.111922,2813.440102,780.653107,2793.698663,0.599569087,0.624252167,1.045141027,0.81318032,1.641878,1.641878,False,1.634203,,,,-0.007675,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.082214,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_003_seed729023,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.641878,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2682.277548,96.294294485,2691.923893536,960.0,False,1608.2107,60.111922,2813.440102,780.653107,2793.698663,0.599569087,0.624252167,1.045141027,0.81318032,1.641878,1.641878,False,,1.634203,,,-0.007675,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.924543,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_003_seed729023,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,1.641878,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2682.277548,96.294294485,2691.923893536,960.0,False,1608.2107,60.111922,2813.440102,780.653107,2793.698663,0.599569087,0.624252167,1.045141027,0.81318032,1.641878,1.641878,False,,1.641878,1.641878,0.0,0.0,True,1,3,3,3,0,0,0,2,2,1,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.448618,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_014_seed729034,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.088113,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2491.850476,95.071146669,2763.920883921,960.0,False,2065.033193,81.366391,2788.457623,815.416176,3261.782633,0.828714729,0.855847372,1.008877511,0.84939185,2.088113,2.088113,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.285767,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_014_seed729034,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.088113,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2491.850476,95.071146669,2763.920883921,960.0,False,2065.033193,81.366391,2788.457623,815.416176,3261.782633,0.828714729,0.855847372,1.008877511,0.84939185,2.088113,2.088113,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.286903,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_014_seed729034,B2B_R3_true_dual_negative_search_worker,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,2.088113,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2491.850476,95.071146669,2763.920883921,960.0,False,2065.033193,81.366391,2788.457623,815.416176,3261.782633,0.828714729,0.855847372,1.008877511,0.84939185,2.088113,2.088113,False,2.088113,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.844265,Stopped after max_rounds=8; B2B_R3_true_dual_negative_search_worker worker/final-judge root proof is incomplete.,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_014_seed729034,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.088113,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2491.850476,95.071146669,2763.920883921,960.0,False,2065.033193,81.366391,2788.457623,815.416176,3261.782633,0.828714729,0.855847372,1.008877511,0.84939185,2.088113,2.088113,False,,2.080522,,,-0.007591,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.38709,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_014_seed729034,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.088113,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2491.850476,95.071146669,2763.920883921,960.0,False,2065.033193,81.366391,2788.457623,815.416176,3261.782633,0.828714729,0.855847372,1.008877511,0.84939185,2.088113,2.088113,False,,2.088113,2.088113,0.0,0.0,True,1,3,3,3,0,0,0,2,2,1,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,2.908581,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.859222,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.200619,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.859222,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.208691,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.859222,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,1.859222,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.375777,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.859222,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,,1.859222,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.078204,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,1.859222,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,,1.859222,1.859222,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.7995,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.856235,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.150828,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.856235,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.150567,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.856235,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,1.819162,,,,-0.037073,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.312384,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.856235,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,,1.819162,,,-0.037073,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.927734,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,1.856235,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,,1.856235,1.856235,0.0,0.0,True,1,3,3,3,0,0,1,1,2,1,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.697678,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_020_seed729040,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.968338,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2423.790172,88.568823331,2303.27365185,960.0,False,1888.786964,69.185958,2348.834535,694.905188,2897.506736,0.779269999,0.781154761,1.019780925,0.723859571,1.968337,1.968338,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.186864,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_020_seed729040,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.968338,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2423.790172,88.568823331,2303.27365185,960.0,False,1888.786964,69.185958,2348.834535,694.905188,2897.506736,0.779269999,0.781154761,1.019780925,0.723859571,1.968337,1.968338,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.188714,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_020_seed729040,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.968338,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2423.790172,88.568823331,2303.27365185,960.0,False,1888.786964,69.185958,2348.834535,694.905188,2897.506736,0.779269999,0.781154761,1.019780925,0.723859571,1.968337,1.968338,False,1.912607,,,,-0.055731,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.29915,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_020_seed729040,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.968338,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2423.790172,88.568823331,2303.27365185,960.0,False,1888.786964,69.185958,2348.834535,694.905188,2897.506736,0.779269999,0.781154761,1.019780925,0.723859571,1.968337,1.968338,False,,1.912607,,,-0.055731,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.961571,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_020_seed729040,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,1.968338,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2423.790172,88.568823331,2303.27365185,960.0,False,1888.786964,69.185958,2348.834535,694.905188,2897.506736,0.779269999,0.781154761,1.019780925,0.723859571,1.968337,1.968338,False,,1.968338,1.968338,0.0,0.0,True,1,5,5,5,0,0,0,3,4,2,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.753855,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_005_seed729045,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.856248,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2343.858448,78.567374474,2056.224836112,960.0,False,1692.277217,56.477285,2135.41034,706.836984,2602.918638,0.722004871,0.718838899,1.038510139,0.736288525,1.856248,1.856248,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.712439,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_005_seed729045,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.856248,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2343.858448,78.567374474,2056.224836112,960.0,False,1692.277217,56.477285,2135.41034,706.836984,2602.918638,0.722004871,0.718838899,1.038510139,0.736288525,1.856248,1.856248,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.714731,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_005_seed729045,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.856248,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2343.858448,78.567374474,2056.224836112,960.0,False,1692.277217,56.477285,2135.41034,706.836984,2602.918638,0.722004871,0.718838899,1.038510139,0.736288525,1.856248,1.856248,False,1.856248,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,4.572052,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_005_seed729045,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.856248,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2343.858448,78.567374474,2056.224836112,960.0,False,1692.277217,56.477285,2135.41034,706.836984,2602.918638,0.722004871,0.718838899,1.038510139,0.736288525,1.856248,1.856248,False,,1.856248,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,2.768437,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_005_seed729045,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,1.856248,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2343.858448,78.567374474,2056.224836112,960.0,False,1692.277217,56.477285,2135.41034,706.836984,2602.918638,0.722004871,0.718838899,1.038510139,0.736288525,1.856248,1.856248,False,,1.856248,1.856248,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,6.101859,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_013_seed729053,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.01605,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2423.035154,84.757304791,3017.006749159,960.0,False,1919.676496,68.680719,3118.574946,775.718313,3235.787193,0.7922611,0.810322121,1.03366522,0.808039909,2.016049,2.01605,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.583451,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_013_seed729053,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.01605,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2423.035154,84.757304791,3017.006749159,960.0,False,1919.676496,68.680719,3118.574946,775.718313,3235.787193,0.7922611,0.810322121,1.03366522,0.808039909,2.016049,2.01605,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.589435,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_013_seed729053,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.01605,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2423.035154,84.757304791,3017.006749159,960.0,False,1919.676496,68.680719,3118.574946,775.718313,3235.787193,0.7922611,0.810322121,1.03366522,0.808039909,2.016049,2.01605,False,2.01605,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,2.954981,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_013_seed729053,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.01605,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2423.035154,84.757304791,3017.006749159,960.0,False,1919.676496,68.680719,3118.574946,775.718313,3235.787193,0.7922611,0.810322121,1.03366522,0.808039909,2.016049,2.01605,False,,2.01605,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,2.271101,,,,False,,,,,
