matrix_group,scale,instance_id,mode,baseline_name,candidate_name,seed_builder,initial_column_count,full_universe_column_count,full_universe_preloaded,algorithm_status,certificate_scope,pricing_state,uses_true_dual_bpc_certificate,official_lower_bound_source,official_lower_bound_scope,B0_direct_objective,objective_schema_version,objective_mode,objective_reference_cost,objective_reference_risk,objective_reference_completion,objective_reference_makespan_metric,objective_makespan_enters_pricing_objective,solution_raw_operating_cost,solution_raw_risk,solution_raw_weighted_completion_time,solution_raw_makespan,solution_raw_objective_unscaled_weighted_sum,solution_normalized_operating_cost,solution_normalized_risk,solution_normalized_weighted_completion_time,solution_normalized_makespan_metric,solution_normalized_objective,solution_official_objective,solution_makespan_enters_pricing_objective,root_lp_bound,root_lp_bound_official,root_bound_le_B0_objective,pricing_round_count,final_judge_call_count,candidate_negative_count,addable_negative_count,duplicate_in_current_master_count,in_pool_not_master_count,forbidden_signature_count,branch_filtered_count,cut_filtered_count,selected_count,selected_would_enter_master_count,selected_all_would_enter_master,added_to_master_count,added_column_count,duplicate_only_count,duplicate_only_audit_status,hidden_negative_count,replacement_only_round_count,manual_rc_audit_pass,pricing_rc_audit_pass,proof_debt_unreleased_count,product_exact_solution_scope,product_exact_solution_count,product_exact_objective,direct_dp_fallback_used,direct_dp_fallback_count,rmp_wall_time,worker_status,diagnostic_dual_source,diagnostic_rmp_iteration_id,diagnostic_dual_fingerprint,worker_wall_time,final_judge_wall_time,time_to_first_negative,time_to_first_addable_negative,labels_generated,labels_generated_before_first_negative,labels_generated_total,labels_extended,sortie_templates,journey_labels,candidate_sequences,path_option_assignments,resource_prune_count,time_window_prune_count,dominance_prune_count,bound_prune_count,bound_check_time,dominance_time,cache_hit_count,cache_miss_count,max_queue_size,peak_label_count,worker_call_count,worker_found_negative_count,worker_found_addable_negative_count,worker_no_column_uncertified_count,worker_incomplete_count,final_judge_saved_by_worker_count,exit_reason,exact_first_step_bound_pruning_enabled,exact_first_step_bound_evaluated_count,would_prune_count_if_enabled,completion_bound_pruning_enabled,proof_tail_kernel_profile_enabled,wall_time,fail_closed_reason,attempted_exception_type,attempted_max_direct_tasks,rmp_memory_precheck_failed,rmp_memory_precheck_stage,rmp_memory_precheck_reason,rmp_memory_precheck_estimated_column_count,rmp_memory_precheck_estimated_tableau_cells,rmp_memory_precheck_cell_limit,certificate_scope_regression,objective_mismatch,improvement_reason
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,2.231707,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.00838,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,31,31,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.231707,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,2.231707,True,True,1,1,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.010814,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,6,31,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.231707,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,2.231707,True,True,3,3,0,0,0,0,0,0,0,0,0,True,19,19,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.009681,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,2.231707,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,2.231707,True,1,,,,,,,,,,49,,49,0,0,31,0,506,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,9e-06,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,31,31,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2a_full_universe_membership_rc_audit,BPC_NODE_LP_CERTIFIED,2.231707,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,2.231707,True,True,1,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.010013,,,,False,,,,,,False,False,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower"
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,6,31,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.231707,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,2.231707,True,True,3,3,19,19,0,0,0,0,0,19,19,True,19,19,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.008173,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.035313,,,,False,,,,,,False,False,final_judge_wall_time_lower
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,6,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r2_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,2.231707,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,2.231707,True,True,4,1,41,41,0,0,0,0,0,41,41,True,17,17,0,,0,0,True,True,0,,0,,False,0,0.00113,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-4,26f9abf9dd4b732f6500902c5ab7f74f3f2f5cd8b027550af6dc5d8566214de8,0.321654,0.008298,0.03201,0.03201,840,193,840,150507,7436,210,136,150507,0,0,0,0,0.0,0.0,78,27,0,212,4,4,4,0,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,840,0,False,True,0.333757,,,,False,,,,,,False,False,"final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,6,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r3_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,2.231707,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,2.231707,True,True,4,1,41,41,0,0,0,0,0,41,41,True,17,17,0,,0,0,True,True,0,,0,,False,0,0.001102,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-4,b616e17efeffa43800e81ae5a9f6a6684ca68d98f1e304987c669838fec76f19,0.321964,0.008144,0.031887,0.031887,840,193,840,150507,7436,210,136,150507,0,0,0,0,0.0,0.0,78,27,0,212,4,4,4,0,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,840,0,False,True,0.333916,,,,False,,,,,,False,False,"final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,2.231707,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,,False,,0,0,1,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000105,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,ad8269ea99ecaaeaf19c5b017703dd616a84f2ed39886cd336dde0d5ca771dc2,0.168529,0.0,0.168529,,49,49,49,0,251,2,1,33159,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,0.169994,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B2D_proof_tail_kernel_profile,diagnostic_only_no_certificate,B2D_proof_tail_kernel_profile,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,2.231707,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,,False,,0,0,1,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000106,,master.reduced_cost_context,B2D_proof_tail_kernel_profile-diagnostic-root,9f4b1bff88c5ac828fdd2b3931c8af97946d3cf778621bf1d94aecec7e703128,0.16737,0.0,0.16737,,49,49,49,0,251,2,1,33159,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,True,0.168744,B2D_proof_tail_kernel_profile: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,2.117254,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.015686,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,31,31,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.117254,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,2.117254,True,True,1,1,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.017155,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,6,31,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.117254,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,2.117254,True,True,4,4,0,0,0,0,0,0,0,0,0,True,20,20,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.017554,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,2.117254,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,2.117254,True,1,,,,,,,,,,88,,88,0,0,31,0,874,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1.3e-05,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,31,31,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2a_full_universe_membership_rc_audit,BPC_NODE_LP_CERTIFIED,2.117254,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,2.117254,True,True,1,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.017243,,,,False,,,,,,False,False,"final_judge_call_count_lower,final_judge_wall_time_lower"
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,6,31,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.117254,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,2.117254,True,True,4,4,20,20,0,0,0,0,0,20,20,True,20,20,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.016143,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.083043,,,,False,,,,,,False,False,final_judge_wall_time_lower
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,6,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r2_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,2.117254,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,2.117254,True,True,4,1,52,52,0,0,0,0,0,52,52,True,18,18,0,,0,0,True,True,0,,0,,False,0,0.001095,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-4,fdeebb917665ffc3573fe0a69de8e2a973504487b63b846e5e0de53ed0c59b8b,0.39718,0.015814,0.036021,0.036021,1292,292,1292,198644,8335,210,136,198644,0,0,0,0,0.0,0.0,78,27,0,328,4,4,4,0,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,1292,0,False,True,0.416893,,,,False,,,,,,False,False,"final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,6,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r3_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,2.117254,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,2.117254,True,True,4,1,52,52,0,0,0,0,0,52,52,True,18,18,0,,0,0,True,True,0,,0,,False,0,0.001171,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-4,11c5dc1ac25d897dd5af2ee4ef96778a2ab7b4ad4191c979a85429a7340f074d,0.389978,0.015633,0.034951,0.034951,1292,292,1292,198644,8335,210,136,198644,0,0,0,0,0.0,0.0,78,27,0,328,4,4,4,0,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,1292,0,False,True,0.409411,,,,False,,,,,,False,False,"final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,2.117254,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,,False,,0,0,1,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000102,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,2e431978d30e75aa2d5ea04f8045024c185df629b1dbc0b129667ef61e034eeb,0.238394,0.0,0.238394,,88,88,88,0,198,2,1,45257,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,0.23963,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B2D_proof_tail_kernel_profile,diagnostic_only_no_certificate,B2D_proof_tail_kernel_profile,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,2.117254,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,,False,,0,0,1,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000105,,master.reduced_cost_context,B2D_proof_tail_kernel_profile-diagnostic-root,4c42c6fd0c58f0a5e852306845f2a0ce91aad90ce5d019f81045fea0f59c813a,0.233355,0.0,0.233355,,88,88,88,0,198,2,1,45257,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,True,0.234576,B2D_proof_tail_kernel_profile: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_015_seed679021,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,2.081278,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1370.368099,51.644400893,1388.165263043,960.0,False,1125.695397,43.186996,1470.018022,765.205412,1756.889602,0.821454759,0.836237719,1.058964708,0.797088971,2.081278,2.081278,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.009988,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_015_seed679021,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,31,31,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.081278,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1370.368099,51.644400893,1388.165263043,960.0,False,1125.695397,43.186996,1470.018022,765.205412,1756.889602,0.821454759,0.836237719,1.058964708,0.797088971,2.081278,2.081278,False,2.081278,True,True,1,1,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.010536,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_015_seed679021,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,6,31,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.081278,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1370.368099,51.644400893,1388.165263043,960.0,False,1125.695397,43.186996,1470.018022,765.205412,1756.889602,0.821454759,0.836237719,1.058964708,0.797088971,2.081278,2.081278,False,2.081278,True,True,3,3,0,0,0,0,0,0,0,0,0,True,15,15,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.010724,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_015_seed679021,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,2.081278,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1370.368099,51.644400893,1388.165263043,960.0,False,1125.695397,43.186996,1470.018022,765.205412,1756.889602,0.821454759,0.836237719,1.058964708,0.797088971,2.081278,2.081278,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,2.081278,True,1,,,,,,,,,,65,,65,0,0,31,0,355,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1e-05,,,,False,,,,,,False,False,
