matrix_group,scale,instance_id,mode,algorithm_status,certificate_scope,pricing_state,uses_true_dual_bpc_certificate,B0_direct_objective,reference_solution_upper_bound,reference_solution_upper_bound_source,direct_bound_pruning_root_bound,direct_bound_pruning_active,journey_label_bound_pruned_count,objective_schema_version,objective_mode,objective_reference_cost,objective_reference_risk,objective_reference_completion,objective_reference_makespan_metric,objective_makespan_enters_pricing_objective,solution_raw_operating_cost,solution_raw_risk,solution_raw_weighted_completion_time,solution_raw_makespan,solution_raw_objective_unscaled_weighted_sum,solution_normalized_operating_cost,solution_normalized_risk,solution_normalized_weighted_completion_time,solution_normalized_makespan_metric,solution_normalized_objective,solution_official_objective,solution_makespan_enters_pricing_objective,B2B_R3_root_lp_bound,B3_global_lb,B3_global_ub,B3_global_gap,objective_diff_vs_B0,B3_tree_closed,BPC_TREE_OPTIMAL_count,BPC_NODE_LP_CERTIFIED_count,node_count,evaluated_node_count,open_node_count,incomplete_node_count,pruned_by_bound_count,integer_incumbent_count,branch_count,max_depth_reached,NO_FRACTIONAL_RF_PAIR_count,manual_rc_audit_pass,pricing_rc_audit_pass,branch_pricing_audit_pass,proof_debt_unreleased_count,selected_harvest_addability_fail_count,all_node_ledgers_valid,direct_dp_used_as_bpc_certificate,root_bound_gt_B0_violation,tree_incumbent_diff_vs_B0,certificate_scope_regression,manual_rc_fail,pricing_rc_fail,branch_pricing_audit_fail,proof_debt_unreleased_certified,direct_dp_certificate_leak,NO_FRACTIONAL_RF_PAIR_treated_as_integral,open_node_but_tree_optimal,incomplete_node_but_tree_optimal,wall_time,fail_closed_reason,attempted_exception_type,attempted_max_direct_tasks,rmp_memory_precheck_failed,rmp_memory_precheck_stage,rmp_memory_precheck_reason,rmp_memory_precheck_estimated_column_count,rmp_memory_precheck_estimated_tableau_cells,rmp_memory_precheck_cell_limit
5-scale full normalized objective,5,lunar_ice_sp50_005_010_seed679016,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.204695,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1118.676065,40.826546388,1182.201927245,960.0,False,966.565595,36.849574,1294.749056,630.029506,1521.314791,0.864026348,0.902588567,1.095201273,0.656280735,2.204695,2.204695,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.014197,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_010_seed679016,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.204695,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1118.676065,40.826546388,1182.201927245,960.0,False,966.565595,36.849574,1294.749056,630.029506,1521.314791,0.864026348,0.902588567,1.095201273,0.656280735,2.204695,2.204695,False,2.204695,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.453822,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_010_seed679016,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.204695,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1118.676065,40.826546388,1182.201927245,960.0,False,966.565595,36.849574,1294.749056,630.029506,1521.314791,0.864026348,0.902588567,1.095201273,0.656280735,2.204695,2.204695,False,,2.204695,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.256896,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_010_seed679016,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.204695,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1118.676065,40.826546388,1182.201927245,960.0,False,966.565595,36.849574,1294.749056,630.029506,1521.314791,0.864026348,0.902588567,1.095201273,0.656280735,2.204695,2.204695,False,,2.204695,2.204695,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.48172,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_011_seed679017,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.087922,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1258.588425,45.038558922,1285.438416574,960.0,False,1048.257026,37.20217,1378.733287,727.580691,1636.952511,0.832883098,0.826007112,1.07257825,0.757896553,2.087922,2.087922,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.010939,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_011_seed679017,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.087922,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1258.588425,45.038558922,1285.438416574,960.0,False,1048.257026,37.20217,1378.733287,727.580691,1636.952511,0.832883098,0.826007112,1.07257825,0.757896553,2.087922,2.087922,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.009692,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_011_seed679017,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.087922,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1258.588425,45.038558922,1285.438416574,960.0,False,1048.257026,37.20217,1378.733287,727.580691,1636.952511,0.832883098,0.826007112,1.07257825,0.757896553,2.087922,2.087922,False,2.087922,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.430257,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_011_seed679017,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.087922,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1258.588425,45.038558922,1285.438416574,960.0,False,1048.257026,37.20217,1378.733287,727.580691,1636.952511,0.832883098,0.826007112,1.07257825,0.757896553,2.087922,2.087922,False,,2.087922,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.403937,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_011_seed679017,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.087922,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1258.588425,45.038558922,1285.438416574,960.0,False,1048.257026,37.20217,1378.733287,727.580691,1636.952511,0.832883098,0.826007112,1.07257825,0.757896553,2.087922,2.087922,False,,2.087922,2.087922,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.445843,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_012_seed679018,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.195034,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1066.708433,34.974102965,1296.691293834,960.0,False,943.606952,30.921202,1382.015148,739.496604,1527.334213,0.88459688,0.884117086,1.065801208,0.770308963,2.195034,2.195034,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.018591,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_012_seed679018,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.195034,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1066.708433,34.974102965,1296.691293834,960.0,False,943.606952,30.921202,1382.015148,739.496604,1527.334213,0.88459688,0.884117086,1.065801208,0.770308963,2.195034,2.195034,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.018089,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_012_seed679018,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.195034,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1066.708433,34.974102965,1296.691293834,960.0,False,943.606952,30.921202,1382.015148,739.496604,1527.334213,0.88459688,0.884117086,1.065801208,0.770308963,2.195034,2.195034,False,2.195034,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.616617,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_012_seed679018,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.195034,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1066.708433,34.974102965,1296.691293834,960.0,False,943.606952,30.921202,1382.015148,739.496604,1527.334213,0.88459688,0.884117086,1.065801208,0.770308963,2.195034,2.195034,False,,2.195034,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.349329,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_012_seed679018,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.195034,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1066.708433,34.974102965,1296.691293834,960.0,False,943.606952,30.921202,1382.015148,739.496604,1527.334213,0.88459688,0.884117086,1.065801208,0.770308963,2.195034,2.195034,False,,2.195034,2.195034,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.657177,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.231707,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.009304,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.231707,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.008739,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.231707,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,2.231707,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.356911,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.231707,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,,2.231707,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.335777,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_013_seed679019,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.231707,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1208.171706,46.968648286,1440.759942321,960.0,False,1124.14196,41.37047,1514.410933,781.712279,1771.276803,0.930448838,0.880810317,1.051119544,0.814283624,2.231707,2.231707,False,,2.231707,2.231707,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.378684,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.117254,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.017287,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.117254,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.017156,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.117254,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,2.117254,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.441182,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.117254,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,,2.117254,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.442054,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_014_seed679020,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.117254,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1285.947064,40.721750296,1411.067121789,960.0,False,1058.99504,34.883467,1541.979742,843.346929,1710.670404,0.823513712,0.856629854,1.092775615,0.878486384,2.117254,2.117254,False,,2.117254,2.117254,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.486594,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_015_seed679021,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.081278,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1370.368099,51.644400893,1388.165263043,960.0,False,1125.695397,43.186996,1470.018022,765.205412,1756.889602,0.821454759,0.836237719,1.058964708,0.797088971,2.081278,2.081278,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.010119,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_015_seed679021,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.081278,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1370.368099,51.644400893,1388.165263043,960.0,False,1125.695397,43.186996,1470.018022,765.205412,1756.889602,0.821454759,0.836237719,1.058964708,0.797088971,2.081278,2.081278,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.010219,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_015_seed679021,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.081278,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1370.368099,51.644400893,1388.165263043,960.0,False,1125.695397,43.186996,1470.018022,765.205412,1756.889602,0.821454759,0.836237719,1.058964708,0.797088971,2.081278,2.081278,False,2.081278,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.291047,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_015_seed679021,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.081278,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1370.368099,51.644400893,1388.165263043,960.0,False,1125.695397,43.186996,1470.018022,765.205412,1756.889602,0.821454759,0.836237719,1.058964708,0.797088971,2.081278,2.081278,False,,2.081278,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.212234,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_015_seed679021,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.081278,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1370.368099,51.644400893,1388.165263043,960.0,False,1125.695397,43.186996,1470.018022,765.205412,1756.889602,0.821454759,0.836237719,1.058964708,0.797088971,2.081278,2.081278,False,,2.081278,2.081278,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.312718,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_019_seed679025,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.165365,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1264.853059,49.449687247,1028.213055683,960.0,False,1095.471984,43.059421,1101.490365,718.106514,1579.127551,0.866086362,0.870772363,1.071266659,0.748027619,2.165365,2.165365,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.007309,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_019_seed679025,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.165365,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1264.853059,49.449687247,1028.213055683,960.0,False,1095.471984,43.059421,1101.490365,718.106514,1579.127551,0.866086362,0.870772363,1.071266659,0.748027619,2.165365,2.165365,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.008602,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_019_seed679025,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.165365,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1264.853059,49.449687247,1028.213055683,960.0,False,1095.471984,43.059421,1101.490365,718.106514,1579.127551,0.866086362,0.870772363,1.071266659,0.748027619,2.165365,2.165365,False,2.165365,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.314073,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_019_seed679025,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.165365,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1264.853059,49.449687247,1028.213055683,960.0,False,1095.471984,43.059421,1101.490365,718.106514,1579.127551,0.866086362,0.870772363,1.071266659,0.748027619,2.165365,2.165365,False,,2.165365,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.202618,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_019_seed679025,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.165365,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1264.853059,49.449687247,1028.213055683,960.0,False,1095.471984,43.059421,1101.490365,718.106514,1579.127551,0.866086362,0.870772363,1.071266659,0.748027619,2.165365,2.165365,False,,2.165365,2.165365,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.333722,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_020_seed679026,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.170592,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1337.000229,48.706332488,1186.1841625,960.0,False,1171.158459,42.080919,1277.105323,736.847337,1724.081507,0.875959804,0.863972236,1.076650122,0.767549309,2.170592,2.170592,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.009453,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_020_seed679026,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.170592,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1337.000229,48.706332488,1186.1841625,960.0,False,1171.158459,42.080919,1277.105323,736.847337,1724.081507,0.875959804,0.863972236,1.076650122,0.767549309,2.170592,2.170592,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.007995,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_020_seed679026,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.170592,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1337.000229,48.706332488,1186.1841625,960.0,False,1171.158459,42.080919,1277.105323,736.847337,1724.081507,0.875959804,0.863972236,1.076650122,0.767549309,2.170592,2.170592,False,2.170592,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.305679,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_020_seed679026,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.170592,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1337.000229,48.706332488,1186.1841625,960.0,False,1171.158459,42.080919,1277.105323,736.847337,1724.081507,0.875959804,0.863972236,1.076650122,0.767549309,2.170592,2.170592,False,,2.170592,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.210278,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_020_seed679026,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.170592,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1337.000229,48.706332488,1186.1841625,960.0,False,1171.158459,42.080919,1277.105323,736.847337,1724.081507,0.875959804,0.863972236,1.076650122,0.767549309,2.170592,2.170592,False,,2.170592,2.170592,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.316382,,,,False,,,,,
